latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,fuente_sensor
-31.9397,-65.60151,327.41,0.39,0.36,2012-03-17,529,N,VIIRS,n,2,288.08,1.51,N,0,VIIRS_SNPP_SP
-31.93937,-65.60326,318.17,0.39,0.36,2012-03-17,529,N,VIIRS,n,2,286.78,1.26,N,0,VIIRS_SNPP_SP
-31.44426,-64.37,305.56,0.42,0.37,2012-03-17,529,N,VIIRS,n,2,288.91,1.21,N,0,VIIRS_SNPP_SP
-34.38295,-65.55798,351.91,0.49,0.4,2012-03-17,1752,N,VIIRS,n,2,315.04,9.1,D,0,VIIRS_SNPP_SP
-34.37918,-65.55859,351.11,0.49,0.4,2012-03-17,1752,N,VIIRS,n,2,314.41,9.1,D,0,VIIRS_SNPP_SP
-32.81325,-65.29206,333.81,0.46,0.39,2012-03-17,1752,N,VIIRS,n,2,304.48,0.66,D,0,VIIRS_SNPP_SP
-32.43348,-65.73911,344.42,0.57,0.52,2012-03-18,1733,N,VIIRS,n,2,303.03,6.47,D,0,VIIRS_SNPP_SP
-32.4313,-65.74082,340.25,0.57,0.52,2012-03-18,1733,N,VIIRS,n,2,301.52,8.51,D,0,VIIRS_SNPP_SP
-34.37671,-65.56486,332.72,0.64,0.72,2012-03-18,1913,N,VIIRS,n,2,300.38,6.11,D,0,VIIRS_SNPP_SP
-32.43514,-65.73911,350.53,0.71,0.75,2012-03-18,1914,N,VIIRS,n,2,299.83,11.93,D,0,VIIRS_SNPP_SP
-33.47091,-65.67696,348.37,0.38,0.59,2012-03-19,1855,N,VIIRS,n,2,295.87,4.65,D,0,VIIRS_SNPP_SP
-31.98124,-65.73837,356.85,0.41,0.6,2012-03-19,1855,N,VIIRS,n,2,300.59,9.19,D,0,VIIRS_SNPP_SP
-31.98013,-65.73405,367,0.41,0.6,2012-03-19,1855,N,VIIRS,h,2,301.44,9.19,D,0,VIIRS_SNPP_SP
-31.97847,-65.73913,367,0.41,0.6,2012-03-19,1855,N,VIIRS,h,2,303.26,21.75,D,0,VIIRS_SNPP_SP
-31.97573,-65.74022,346.06,0.41,0.6,2012-03-19,1855,N,VIIRS,n,2,301.08,9.19,D,0,VIIRS_SNPP_SP
-35.11074,-65.57899,315.08,0.53,0.5,2012-03-21,555,N,VIIRS,n,2,283.65,0.14,N,0,VIIRS_SNPP_SP
-35.10556,-65.58432,308.63,0.53,0.5,2012-03-21,555,N,VIIRS,n,2,283.57,0.14,N,0,VIIRS_SNPP_SP
-32.07874,-65.78712,343.59,0.41,0.37,2012-03-21,1818,N,VIIRS,n,2,312.81,3.51,D,0,VIIRS_SNPP_SP
-32.078,-65.78274,347.06,0.41,0.37,2012-03-21,1818,N,VIIRS,n,2,310.98,6.35,D,0,VIIRS_SNPP_SP
-32.07606,-65.79231,334.87,0.41,0.37,2012-03-21,1818,N,VIIRS,l,2,309.25,3.51,D,0,VIIRS_SNPP_SP
-32.07531,-65.78793,339.44,0.41,0.37,2012-03-21,1818,N,VIIRS,l,2,312.5,3.51,D,0,VIIRS_SNPP_SP
-32.07456,-65.78355,352.06,0.41,0.37,2012-03-21,1818,N,VIIRS,n,2,313.22,6.35,D,0,VIIRS_SNPP_SP
-32.07113,-65.78435,345.72,0.41,0.37,2012-03-21,1818,N,VIIRS,n,2,312.62,5.61,D,0,VIIRS_SNPP_SP
-31.97684,-65.74152,335.7,0.41,0.37,2012-03-21,1818,N,VIIRS,l,2,310.57,6.47,D,0,VIIRS_SNPP_SP
-32.08598,-65.79863,341.78,0.42,0.38,2012-03-22,1759,N,VIIRS,l,2,314.51,6.37,D,0,VIIRS_SNPP_SP
-32.08479,-65.78968,343.88,0.42,0.38,2012-03-22,1759,N,VIIRS,l,2,315.93,4.88,D,0,VIIRS_SNPP_SP
-32.0825,-65.79928,346.56,0.42,0.38,2012-03-22,1759,N,VIIRS,n,2,314.61,6.37,D,0,VIIRS_SNPP_SP
-32.08131,-65.79032,347.65,0.42,0.38,2012-03-22,1759,N,VIIRS,n,2,315.31,4.88,D,0,VIIRS_SNPP_SP
-31.97388,-65.73592,339.27,0.42,0.37,2012-03-22,1759,N,VIIRS,l,2,313.12,5.92,D,0,VIIRS_SNPP_SP
-31.97099,-65.741,336.83,0.42,0.37,2012-03-22,1759,N,VIIRS,l,2,308.9,3.99,D,0,VIIRS_SNPP_SP
-31.48134,-64.35088,298.79,0.39,0.36,2012-03-23,516,N,VIIRS,n,2,286.3,0.84,N,0,VIIRS_SNPP_SP
-31.92908,-64.52557,304.39,0.56,0.43,2012-03-24,458,N,VIIRS,n,2,284.73,1.23,N,0,VIIRS_SNPP_SP
-32.23001,-64.35477,297.5,0.38,0.43,2012-03-27,542,N,VIIRS,n,2,277.42,0.71,N,0,VIIRS_SNPP_SP
-32.04185,-64.75324,298.04,0.55,0.43,2012-03-27,542,N,VIIRS,n,2,276.73,1.89,N,0,VIIRS_SNPP_SP
-31.97598,-65.73177,340.53,0.39,0.36,2012-03-27,1805,N,VIIRS,l,2,310.64,33.08,D,0,VIIRS_SNPP_SP
-31.97323,-65.73657,341.1,0.39,0.36,2012-03-27,1805,N,VIIRS,l,2,315.53,5.8,D,0,VIIRS_SNPP_SP
-31.44437,-64.37116,307.59,0.47,0.4,2012-03-29,504,N,VIIRS,n,2,289.57,1.26,N,0,VIIRS_SNPP_SP
-33.65149,-65.67825,296.19,0.5,0.41,2012-03-29,505,N,VIIRS,n,2,282.42,0.32,N,0,VIIRS_SNPP_SP
-33.6166,-65.40863,335.86,0.57,0.69,2012-03-29,1907,N,VIIRS,n,2,299.48,6.8,D,0,VIIRS_SNPP_SP
-33.61649,-65.40569,351.4,0.57,0.69,2012-03-29,1907,N,VIIRS,n,2,300.58,8.27,D,0,VIIRS_SNPP_SP
-33.61482,-65.40247,332.19,0.57,0.69,2012-03-29,1907,N,VIIRS,n,2,299.51,6.96,D,0,VIIRS_SNPP_SP
-31.94688,-64.59028,297.79,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,282.37,1.23,N,0,VIIRS_SNPP_SP
-31.94664,-64.5906,297.56,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,282.09,0.67,N,0,VIIRS_SNPP_SP
-31.94222,-64.58881,303.42,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,281.98,1.22,N,0,VIIRS_SNPP_SP
-31.94198,-64.58913,300.53,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,282.16,0.92,N,0,VIIRS_SNPP_SP
-31.92356,-64.58307,303.03,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,281.38,1.23,N,0,VIIRS_SNPP_SP
-31.44224,-64.37301,301.85,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,285.59,1.31,N,0,VIIRS_SNPP_SP
-31.44205,-64.37183,298.81,0.55,0.51,2012-03-30,445,N,VIIRS,n,2,285.41,0.71,N,0,VIIRS_SNPP_SP
-33.99852,-65.12186,331.18,0.32,0.55,2012-03-30,1848,N,VIIRS,l,2,303.25,1.14,D,0,VIIRS_SNPP_SP
-33.4704,-65.67593,338.13,0.62,0.54,2012-03-30,1848,N,VIIRS,n,2,306.89,4.01,D,0,VIIRS_SNPP_SP
-33.89815,-65.16836,298.16,0.48,0.65,2012-03-31,427,N,VIIRS,n,2,287.52,1.34,N,0,VIIRS_SNPP_SP
-32.44099,-64.44016,305.22,0.48,0.65,2012-03-31,427,N,VIIRS,n,2,286.07,1.14,N,0,VIIRS_SNPP_SP
-32.43962,-64.44522,296.33,0.48,0.65,2012-03-31,427,N,VIIRS,n,2,285.21,1.42,N,0,VIIRS_SNPP_SP
-32.43853,-64.44109,309.2,0.44,0.62,2012-03-31,607,N,VIIRS,n,2,286.31,1.24,N,0,VIIRS_SNPP_SP
-32.47301,-64.88444,340.14,0.4,0.44,2012-03-31,1830,N,VIIRS,n,2,296.47,4.76,D,0,VIIRS_SNPP_SP
-35.26033,-64.86523,331.41,0.54,0.51,2012-04-03,1733,N,VIIRS,n,2,295.98,0.52,D,0,VIIRS_SNPP_SP
-31.48259,-64.35274,301.6,0.45,0.47,2012-04-04,451,N,VIIRS,n,2,290.31,0.67,N,0,VIIRS_SNPP_SP
-31.44252,-64.37073,305.44,0.45,0.47,2012-04-04,451,N,VIIRS,n,2,290.46,1.22,N,0,VIIRS_SNPP_SP
-32.09747,-64.93249,296.38,0.47,0.48,2012-04-04,452,N,VIIRS,n,2,274.15,0.72,N,0,VIIRS_SNPP_SP
-32.09421,-64.92628,299.41,0.47,0.48,2012-04-04,452,N,VIIRS,n,2,273.91,0.72,N,0,VIIRS_SNPP_SP
-34.86011,-67.74531,330.13,0.48,0.4,2012-04-05,1836,N,VIIRS,n,2,297.55,2.21,D,0,VIIRS_SNPP_SP
-33.72994,-65.17271,332.3,0.42,0.37,2012-04-06,1817,N,VIIRS,n,2,301.47,1.12,D,0,VIIRS_SNPP_SP
-33.26674,-66.21004,351.1,0.4,0.37,2012-04-06,1817,N,VIIRS,n,2,309.04,13.3,D,0,VIIRS_SNPP_SP
-34.91604,-67.50191,302.04,0.4,0.37,2012-04-07,536,N,VIIRS,n,2,283.71,0.82,N,0,VIIRS_SNPP_SP
-33.29034,-66.31004,298.62,0.42,0.38,2012-04-07,536,N,VIIRS,n,2,288.47,0.41,N,0,VIIRS_SNPP_SP
-31.68012,-67.22645,302.31,0.45,0.39,2012-04-08,517,N,VIIRS,n,2,290.29,0.84,N,0,VIIRS_SNPP_SP
-31.48306,-64.35022,296.54,0.55,0.43,2012-04-09,458,N,VIIRS,n,2,284.87,0.9,N,0,VIIRS_SNPP_SP
-31.44405,-64.36908,302.3,0.56,0.43,2012-04-09,458,N,VIIRS,n,2,286.72,1.38,N,0,VIIRS_SNPP_SP
-35.08572,-67.72594,340.32,0.46,0.39,2012-04-12,1804,N,VIIRS,n,2,312.97,38.92,D,0,VIIRS_SNPP_SP
-33.68354,-66.46397,337.81,0.41,0.37,2012-04-12,1804,N,VIIRS,n,2,302.21,3.29,D,0,VIIRS_SNPP_SP
-35.72712,-64.31562,336.02,0.53,0.42,2012-04-13,1745,N,VIIRS,n,2,301.4,7.28,D,0,VIIRS_SNPP_SP
-34.70549,-67.13551,331.12,0.48,0.48,2012-04-13,1745,N,VIIRS,n,2,299.51,0.46,D,0,VIIRS_SNPP_SP
-34.92005,-65.39584,337.38,0.51,0.41,2012-04-16,1829,N,VIIRS,n,2,298.92,3.94,D,0,VIIRS_SNPP_SP
-35.07037,-65.1936,336.71,0.48,0.4,2012-04-18,1751,N,VIIRS,n,2,301.53,3.86,D,0,VIIRS_SNPP_SP
-31.87834,-65.49156,329.23,0.46,0.39,2012-04-18,1752,N,VIIRS,n,2,298.65,3.02,D,0,VIIRS_SNPP_SP
-34.46871,-65.73902,298.51,0.43,0.38,2012-04-19,511,N,VIIRS,n,2,286.27,0.73,N,0,VIIRS_SNPP_SP
-33.59242,-67.6406,330.36,0.37,0.58,2012-04-19,1733,N,VIIRS,n,2,298.35,0.36,D,0,VIIRS_SNPP_SP
-31.44324,-64.37236,300.08,0.45,0.47,2012-04-20,451,N,VIIRS,n,2,287.4,0.77,N,0,VIIRS_SNPP_SP
-35.47638,-67.30069,334.94,0.68,0.74,2012-04-20,1714,N,VIIRS,n,2,299.12,0.66,D,0,VIIRS_SNPP_SP
-32.31952,-65.10052,339.56,0.49,0.65,2012-04-20,1714,N,VIIRS,n,2,291.59,1.27,D,0,VIIRS_SNPP_SP
-35.07056,-65.18789,330.27,0.37,0.58,2012-04-20,1854,N,VIIRS,n,2,296.69,2.2,D,0,VIIRS_SNPP_SP
-31.97266,-65.73566,340.72,0.41,0.6,2012-04-20,1855,N,VIIRS,n,2,299.76,3.92,D,0,VIIRS_SNPP_SP
-35.0541,-64.79067,327.86,0.41,0.37,2012-04-23,1758,N,VIIRS,n,2,295.5,1.53,D,0,VIIRS_SNPP_SP
-31.91583,-64.6161,299.48,0.56,0.43,2012-04-25,458,N,VIIRS,n,2,276.06,0.83,N,0,VIIRS_SNPP_SP
-31.44244,-64.37257,299.27,0.47,0.4,2012-04-30,504,N,VIIRS,n,2,278.99,0.99,N,0,VIIRS_SNPP_SP
-31.44211,-64.36987,295.62,0.55,0.51,2012-05-01,445,N,VIIRS,n,2,280.73,1.22,N,0,VIIRS_SNPP_SP
-35.0659,-65.18764,336.92,0.38,0.36,2012-05-03,1810,N,VIIRS,n,2,279.74,4.88,D,0,VIIRS_SNPP_SP
-33.39623,-66.01228,331.95,0.38,0.36,2012-05-03,1811,N,VIIRS,n,2,298.42,2.03,D,0,VIIRS_SNPP_SP
-32.06915,-65.52312,327.57,0.39,0.36,2012-05-03,1811,N,VIIRS,n,2,302.43,2.46,D,0,VIIRS_SNPP_SP
-31.95931,-65.7517,327.28,0.39,0.36,2012-05-03,1811,N,VIIRS,n,2,297.68,1.95,D,0,VIIRS_SNPP_SP
-33.89946,-65.17155,338.79,0.41,0.37,2012-05-04,529,N,VIIRS,n,2,283.41,6.34,N,0,VIIRS_SNPP_SP
-33.90086,-65.17158,336,0.47,0.4,2012-05-04,1752,N,VIIRS,n,2,298.62,5.45,D,0,VIIRS_SNPP_SP
-31.93441,-65.54066,343.98,0.55,0.51,2012-05-05,1733,N,VIIRS,n,2,288.95,7.59,D,0,VIIRS_SNPP_SP
-31.93234,-65.5432,302.38,0.51,0.49,2012-05-06,451,N,VIIRS,n,2,285.97,1.09,N,0,VIIRS_SNPP_SP
-31.92784,-65.54179,300.27,0.51,0.49,2012-05-06,451,N,VIIRS,n,2,286.09,1.09,N,0,VIIRS_SNPP_SP
-31.44279,-64.37363,300.29,0.45,0.47,2012-05-06,451,N,VIIRS,n,2,285.79,1.41,N,0,VIIRS_SNPP_SP
-35.04062,-66.70229,328.5,0.39,0.36,2012-05-08,1816,N,VIIRS,n,2,287.42,0.28,D,0,VIIRS_SNPP_SP
-33.6532,-65.57491,330.94,0.41,0.37,2012-05-08,1817,N,VIIRS,n,2,288.09,2.64,D,0,VIIRS_SNPP_SP
-31.44499,-64.37293,295.51,0.47,0.4,2012-05-09,535,N,VIIRS,n,2,284.12,1,N,0,VIIRS_SNPP_SP
-32.094,-65.77937,332.17,0.42,0.38,2012-05-09,1758,N,VIIRS,l,2,302.29,8.96,D,0,VIIRS_SNPP_SP
-32.04145,-65.3547,340.46,0.44,0.46,2012-05-10,1739,N,VIIRS,n,2,296.07,3.86,D,0,VIIRS_SNPP_SP
-34.25138,-66.97859,331.3,0.53,0.67,2012-05-11,1720,N,VIIRS,n,2,293.62,0.12,D,0,VIIRS_SNPP_SP
-33.35687,-65.64795,329.14,0.46,0.64,2012-05-11,1901,N,VIIRS,n,2,291.33,5.13,D,0,VIIRS_SNPP_SP
-32.1482,-64.50417,300.77,0.56,0.43,2012-05-14,541,N,VIIRS,n,2,275.6,1.72,N,0,VIIRS_SNPP_SP
-32.14419,-64.50359,326.14,0.56,0.43,2012-05-14,541,N,VIIRS,n,2,277.09,1.72,N,0,VIIRS_SNPP_SP
-35.05796,-65.19405,355.04,0.39,0.36,2012-05-14,1804,N,VIIRS,n,2,289.87,9.67,D,0,VIIRS_SNPP_SP
-32.86589,-66.52518,329.1,0.4,0.37,2012-05-14,1804,N,VIIRS,n,2,295.75,0.09,D,0,VIIRS_SNPP_SP
-32.0813,-65.52504,327.33,0.39,0.36,2012-05-14,1805,N,VIIRS,n,2,301.42,1.76,D,0,VIIRS_SNPP_SP
-32.0644,-65.74465,329.6,0.39,0.36,2012-05-14,1805,N,VIIRS,n,2,299.44,2.25,D,0,VIIRS_SNPP_SP
-31.92344,-65.82747,336.13,0.39,0.36,2012-05-14,1805,N,VIIRS,n,2,299.62,2.38,D,0,VIIRS_SNPP_SP
-31.7118,-64.44456,333.7,0.39,0.36,2012-05-14,1805,N,VIIRS,n,2,298.22,2.62,D,0,VIIRS_SNPP_SP
-31.71116,-64.44046,331.12,0.39,0.36,2012-05-14,1805,N,VIIRS,n,2,298.17,3.6,D,0,VIIRS_SNPP_SP
-31.44274,-64.37047,297.66,0.39,0.36,2012-05-15,522,N,VIIRS,n,2,279.85,1.21,N,0,VIIRS_SNPP_SP
-32.86219,-66.8494,296.19,0.39,0.36,2012-05-15,523,N,VIIRS,n,2,281.78,0.4,N,0,VIIRS_SNPP_SP
-35.29993,-64.55035,345.71,0.54,0.42,2012-05-15,1745,N,VIIRS,n,2,296.41,13.27,D,0,VIIRS_SNPP_SP
-35.08467,-65.18417,348.57,0.57,0.43,2012-05-15,1745,N,VIIRS,n,2,296.65,9.25,D,0,VIIRS_SNPP_SP
-35.08158,-65.18603,367,0.57,0.43,2012-05-15,1745,N,VIIRS,h,2,295.93,13.43,D,0,VIIRS_SNPP_SP
-35.08062,-65.18478,336.84,0.57,0.43,2012-05-15,1745,N,VIIRS,n,2,293.88,6.41,D,0,VIIRS_SNPP_SP
-33.5104,-65.40412,331.74,0.56,0.43,2012-05-15,1745,N,VIIRS,n,2,299,5.11,D,0,VIIRS_SNPP_SP
-33.2798,-65.94643,330.96,0.4,0.44,2012-05-15,1745,N,VIIRS,n,2,298.69,2.22,D,0,VIIRS_SNPP_SP
-32.07484,-65.51817,331.33,0.55,0.43,2012-05-15,1746,N,VIIRS,l,2,303.87,4.44,D,0,VIIRS_SNPP_SP
-31.46981,-64.53777,331.48,0.49,0.4,2012-05-15,1746,N,VIIRS,n,2,298.3,3.14,D,0,VIIRS_SNPP_SP
-31.46978,-64.53542,332.07,0.49,0.4,2012-05-15,1746,N,VIIRS,n,2,296.99,2.65,D,0,VIIRS_SNPP_SP
-31.46606,-64.53834,330.9,0.49,0.4,2012-05-15,1746,N,VIIRS,n,2,297.36,7.98,D,0,VIIRS_SNPP_SP
-31.46543,-64.53313,344.55,0.49,0.4,2012-05-15,1746,N,VIIRS,n,2,304.07,17.74,D,0,VIIRS_SNPP_SP
-31.44299,-64.36935,295.86,0.47,0.4,2012-05-16,503,N,VIIRS,n,2,279.98,0.56,N,0,VIIRS_SNPP_SP
-32.09809,-65.77399,338.41,0.35,0.57,2012-05-16,1727,N,VIIRS,n,2,300.36,4.43,D,0,VIIRS_SNPP_SP
-32.09782,-65.77017,337.18,0.35,0.57,2012-05-16,1727,N,VIIRS,n,2,300.37,3.37,D,0,VIIRS_SNPP_SP
-32.09755,-65.76637,328.29,0.35,0.57,2012-05-16,1727,N,VIIRS,l,2,299.33,3.37,D,0,VIIRS_SNPP_SP
-32.09276,-65.77455,340.96,0.35,0.57,2012-05-16,1727,N,VIIRS,n,2,298.78,4.43,D,0,VIIRS_SNPP_SP
-32.09248,-65.77073,338.6,0.35,0.57,2012-05-16,1727,N,VIIRS,n,2,299.13,3.37,D,0,VIIRS_SNPP_SP
-32.09222,-65.76691,327.4,0.35,0.57,2012-05-16,1727,N,VIIRS,l,2,297.68,3.37,D,0,VIIRS_SNPP_SP
-32.07467,-65.52267,367,0.34,0.56,2012-05-16,1727,N,VIIRS,h,2,300.39,7.17,D,0,VIIRS_SNPP_SP
-32.0744,-65.51895,332.91,0.34,0.56,2012-05-16,1727,N,VIIRS,n,2,298.52,7.17,D,0,VIIRS_SNPP_SP
-32.06941,-65.52319,348.33,0.34,0.56,2012-05-16,1727,N,VIIRS,n,2,301.7,15.76,D,0,VIIRS_SNPP_SP
-32.06915,-65.51948,367,0.34,0.56,2012-05-16,1727,N,VIIRS,h,2,301.6,15.76,D,0,VIIRS_SNPP_SP
-31.97113,-65.46674,340.63,0.34,0.56,2012-05-16,1727,N,VIIRS,n,2,297.56,4.46,D,0,VIIRS_SNPP_SP
-31.92914,-65.53801,335.57,0.34,0.56,2012-05-16,1727,N,VIIRS,n,2,298.47,3.9,D,0,VIIRS_SNPP_SP
-31.92872,-65.53786,328.86,0.34,0.56,2012-05-16,1727,N,VIIRS,n,2,297.88,3.8,D,0,VIIRS_SNPP_SP
-32.09426,-65.77128,328.71,0.59,0.7,2012-05-16,1907,N,VIIRS,n,2,296.75,4.92,D,0,VIIRS_SNPP_SP
-32.06935,-65.51944,367,0.61,0.71,2012-05-16,1907,N,VIIRS,h,2,296.89,29.84,D,0,VIIRS_SNPP_SP
-32.06102,-65.51537,346.85,0.61,0.71,2012-05-16,1907,N,VIIRS,n,2,294.4,9.57,D,0,VIIRS_SNPP_SP
-32.07513,-65.52029,295.42,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,284.55,3.78,N,0,VIIRS_SNPP_SP
-32.07434,-65.51949,298.19,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,284.71,0.9,N,0,VIIRS_SNPP_SP
-32.07277,-65.52607,301.79,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,285.04,1.92,N,0,VIIRS_SNPP_SP
-32.07024,-65.51866,304.38,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,284.94,3.78,N,0,VIIRS_SNPP_SP
-32.06945,-65.51788,298.8,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,284.84,3.17,N,0,VIIRS_SNPP_SP
-32.06871,-65.52524,335.64,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,287.28,3.78,N,0,VIIRS_SNPP_SP
-32.06787,-65.52444,339.54,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,287.52,4.73,N,0,VIIRS_SNPP_SP
-32.06382,-65.52361,314.09,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,285.36,3.92,N,0,VIIRS_SNPP_SP
-32.06298,-65.52282,302.17,0.62,0.54,2012-05-17,445,N,VIIRS,n,2,285.01,4.73,N,0,VIIRS_SNPP_SP
-31.44375,-64.37407,297.59,0.55,0.51,2012-05-17,445,N,VIIRS,n,2,285.24,1.26,N,0,VIIRS_SNPP_SP
-34.95963,-67.7616,332.27,0.42,0.38,2012-05-18,1829,N,VIIRS,n,2,293.55,2.96,D,0,VIIRS_SNPP_SP
-32.02777,-66.871,306.02,0.55,0.68,2012-05-23,432,N,VIIRS,n,2,280.3,0.24,N,0,VIIRS_SNPP_SP
-34.64901,-64.89149,299.93,0.37,0.58,2012-05-23,433,N,VIIRS,n,2,276.56,0.27,N,0,VIIRS_SNPP_SP
-34.52351,-66.21378,304.46,0.44,0.62,2012-05-23,433,N,VIIRS,n,2,274.77,0.4,N,0,VIIRS_SNPP_SP
-32.75754,-67.52734,303.19,0.57,0.69,2012-05-23,433,N,VIIRS,n,2,277.85,0.13,N,0,VIIRS_SNPP_SP
-33.66985,-66.03305,302.17,0.44,0.63,2012-05-23,613,N,VIIRS,n,2,275.75,0.11,N,0,VIIRS_SNPP_SP
-34.98864,-65.5564,325.12,0.4,0.44,2012-05-23,1835,N,VIIRS,n,2,293.74,0.76,D,0,VIIRS_SNPP_SP
-34.91537,-65.3926,339.63,0.4,0.45,2012-05-23,1835,N,VIIRS,n,2,293.32,3.71,D,0,VIIRS_SNPP_SP
-34.3845,-65.18848,337.13,0.42,0.45,2012-05-23,1835,N,VIIRS,n,2,294.52,2.86,D,0,VIIRS_SNPP_SP
-32.08213,-65.51065,340.89,0.45,0.47,2012-05-23,1836,N,VIIRS,n,2,297.91,5.14,D,0,VIIRS_SNPP_SP
-32.05964,-65.51208,325.36,0.45,0.47,2012-05-23,1836,N,VIIRS,l,2,296.97,2.74,D,0,VIIRS_SNPP_SP
-32.05345,-65.39787,344.2,0.46,0.47,2012-05-23,1836,N,VIIRS,n,2,295.37,3.79,D,0,VIIRS_SNPP_SP
-32.05341,-65.39589,328.34,0.46,0.47,2012-05-23,1836,N,VIIRS,n,2,293.65,3.78,D,0,VIIRS_SNPP_SP
-35.51024,-67.37743,336.09,0.42,0.45,2012-05-24,555,N,VIIRS,n,2,271.96,0.07,N,0,VIIRS_SNPP_SP
-33.88506,-64.76583,337.18,0.42,0.38,2012-05-24,1816,N,VIIRS,n,2,291.34,3.1,D,0,VIIRS_SNPP_SP
-32.07854,-65.51456,340.82,0.42,0.61,2012-05-27,1720,N,VIIRS,n,2,288.06,7.76,D,0,VIIRS_SNPP_SP
-32.07826,-65.50994,326.39,0.42,0.61,2012-05-27,1720,N,VIIRS,n,2,285.76,5.45,D,0,VIIRS_SNPP_SP
-34.98309,-67.64299,332.26,0.39,0.36,2012-05-29,1822,N,VIIRS,n,2,296.58,2.94,D,0,VIIRS_SNPP_SP
-34.89732,-67.78194,328.56,0.39,0.36,2012-05-29,1822,N,VIIRS,n,2,294.52,1.88,D,0,VIIRS_SNPP_SP
-34.58262,-64.78505,328.36,0.47,0.4,2012-05-29,1822,N,VIIRS,n,2,295.33,2.58,D,0,VIIRS_SNPP_SP
-35.4969,-64.5935,331.19,0.39,0.36,2012-05-30,1803,N,VIIRS,n,2,293.59,1.47,D,0,VIIRS_SNPP_SP
-35.08072,-65.18725,351.82,0.39,0.36,2012-05-30,1803,N,VIIRS,n,2,294.61,13.3,D,0,VIIRS_SNPP_SP
-35.0801,-65.18292,330.71,0.39,0.36,2012-05-30,1803,N,VIIRS,n,2,293.52,9.22,D,0,VIIRS_SNPP_SP
-35.07735,-65.18795,332.58,0.39,0.36,2012-05-30,1803,N,VIIRS,n,2,291.42,2.39,D,0,VIIRS_SNPP_SP
-34.86103,-67.74385,334.28,0.46,0.39,2012-05-30,1804,N,VIIRS,n,2,300.77,9.35,D,0,VIIRS_SNPP_SP
-34.86042,-67.7388,329.18,0.46,0.39,2012-05-30,1804,N,VIIRS,n,2,296.5,6.96,D,0,VIIRS_SNPP_SP
-34.8574,-67.74449,332.19,0.46,0.39,2012-05-30,1804,N,VIIRS,n,2,294.89,2.96,D,0,VIIRS_SNPP_SP
-33.71154,-66.23459,329.17,0.4,0.37,2012-05-30,1804,N,VIIRS,n,2,295.96,1.73,D,0,VIIRS_SNPP_SP
-33.52098,-65.9632,331.41,0.4,0.37,2012-05-30,1804,N,VIIRS,n,2,295.76,3.9,D,0,VIIRS_SNPP_SP
-33.51759,-65.96386,338.93,0.4,0.37,2012-05-30,1804,N,VIIRS,n,2,294.86,3.9,D,0,VIIRS_SNPP_SP
-33.4688,-67.56116,331.93,0.44,0.38,2012-05-30,1804,N,VIIRS,n,2,292.16,3.78,D,0,VIIRS_SNPP_SP
-32.08226,-65.77696,325.39,0.39,0.36,2012-05-30,1804,N,VIIRS,n,2,294.36,4.04,D,0,VIIRS_SNPP_SP
-31.44241,-64.37193,297.4,0.39,0.36,2012-05-31,522,N,VIIRS,n,2,281.66,1.2,N,0,VIIRS_SNPP_SP
-33.89744,-65.17337,305.07,0.39,0.36,2012-05-31,523,N,VIIRS,n,2,278.04,1.24,N,0,VIIRS_SNPP_SP
-32.54621,-64.59071,326.18,0.51,0.41,2012-05-31,1745,N,VIIRS,n,2,291.16,2.64,D,0,VIIRS_SNPP_SP
-32.06585,-65.51739,344.82,0.55,0.43,2012-05-31,1745,N,VIIRS,n,2,295.49,11.03,D,0,VIIRS_SNPP_SP
-32.06354,-65.52303,330.59,0.55,0.43,2012-05-31,1745,N,VIIRS,n,2,291.21,4.85,D,0,VIIRS_SNPP_SP
-32.0629,-65.51706,367,0.55,0.43,2012-05-31,1745,N,VIIRS,h,2,296.71,10.32,D,0,VIIRS_SNPP_SP
-32.06227,-65.51109,334.25,0.55,0.43,2012-05-31,1745,N,VIIRS,n,2,284.95,10.32,D,0,VIIRS_SNPP_SP
-32.06187,-65.51799,349.34,0.55,0.43,2012-05-31,1745,N,VIIRS,n,2,295.57,11.03,D,0,VIIRS_SNPP_SP
-32.06121,-65.51204,333.59,0.55,0.43,2012-05-31,1745,N,VIIRS,n,2,285.45,7.14,D,0,VIIRS_SNPP_SP
-32.08047,-65.52322,311.49,0.52,0.42,2012-06-01,503,N,VIIRS,n,2,277.4,1.97,N,0,VIIRS_SNPP_SP
