fecha_reporte,nombre,provincia,fecha_inicio,estado,latitud,longitud,departamento,observaciones
28/10/2022,Al Sur de San Martin de Loyola,San Luis,27/10/2022,Activo,"35º 56´ 55,7´´ S","66º 21´ 20,5´´ O",Gobernador Dupuy,"- Latitud: 3 5º 56´ 55,7´´ - Longitud: 66º 21´ 20,5´´ - Depto.: Gobe rn ador Dup Bosque N a tivo 25 % - Ar bustal/Mato rral 25 % - Pa s tizal 25 % - V eg etación O 25 % - BB . VV. Unión, Br i For San L uis Solidario"
28/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Controlado,"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Chacabuco,"Latitud: 32º 31´ 58,9´´ - Longitud: 65º 0´ 33´´ - Depto.: Chacabuco - Superficie CHIPIADERO 1,0 ha - Bosque Nativo 25 % - Arbustal/Matorral 25 % - Pastizal 25 % - Vegetación Otros 25 % - BBVV Merlo"
31/10/2022,"Piedra Blanca, Chipiadero",San Luis,21/10/2022,Extinguido (29/10/2022),"32º 31´ 58,9´´ S",65º 0´ 33´´ O,Chacabuco,"- Latitud: 3 2º 31´ 58,9´´ - Longitud: 65º 0´ 3 3´´ - D epto.: Chacabuco - Superficie 1,0 ha - Bos que N ativo 2 5 % - Arbu stal/ Mat orral 2 5 % - Pastizal 25 % - Vegetación Otros 25 % -  BB.VV. Me rlo"
31/10/2022,Complejo 7 Colores,San Luis,30/10/2022,Controlado,"33º 13´ 23,4´´ S","66º 13´ 55,8´´ O",Junín,"- Latitud: 3 3º 13´ 23,4´´ - Longitud: 66º 13´ 55,8´´ - Ptos . de Referenc ia: Costa Dique Potre ro de Los Fu n es - Depto .: J unin - Sup erficie 1,0 ha - Vege tación Otros 100 % - BB. VV. P ot rero de Lo s F une s, El V olcán, BB. PL San L uis (Cuart N°4) y Bri F or San Luis S  olidario"
31/10/2022,Estancia El Talita,San Luis,28/10/2022,Extinguido (30/10/2022),"32º 14´ 19,6´´ S",65º 46´ 57´´ O,Ayacucho,"- Latitud: 3 2º 14´ 19,6´´ - Longitud: 65º 46´ 57´´ - Ptos. d e Referencia : Cerca de la escuela a bando nada -  Depto.: Ay acu cho - Supe rficie 1,0 ha - Bosq ue Nativo 34 % - Arbu stal/M atorral 3 3 % - Pas tiza l 33 % - B BVV Q uines"
31/10/2022,Los Overo (Ex al Sur de San Martin de Loyola),San Luis,27/10/2022,Contenido,"35º 56´ 55,7´´ S","66º 21´ 20,5´´ O",Gobernador Dupuy,"- Latitud: 3 5º 56´ 55,7´´ - Longitud: 66º 21´ 20,5´´ - Dept o.: Gobernad or Dupuy - Bosque Nat ivo 25 % - Ar b ustal/Mato rral 25 % - Pa stizal 25 % - Vegeta ción Otros 25 % - BB.V V. Un ión y B u ena Espe ranz a, B ri For San L uis Solidario"
1/11/2022,Los Overo (Ex al Sur de San Martin de Loyola),San Luis,27/10/2022,Extinguido (31/10/2022),"35º 56´ 55,7´´ S","66º 21´ 20,5´´ O",Gobernador Dupuy,"- Latitud : 35º 56´ 55,7´´ - Longitud: 66º 21´ 20,5´´ - Depto.: Gobernador Dupuy Bosque Nativo 25 % - Arb ustal/Mato rral 25 % - Pa s tizal 25 % - Vegetaci ón Otr 25 %"
1/11/2022,Complejo 7 Colores,San Luis,30/10/2022,Extinguido (31/10/2022),"33º 13´ 23,4´´ S","66º 13´ 55,8´´ O",Junín,"- Latitud : 33º 13´ 23,4´´ - Longitud: 66º 13´ 55,8´´ - Ptos. de Referencia: Costa Dique P otrero de Los Fun es - Depto .: J unin - Sup er ficie 1,0 ha - Vegeta ción Otros 10 0 %"
2/11/2022,"Ruta 2, entre Puente Latoma y Paso Grande",San Luis,1/11/2022,Extinguido (02/11/2022),"32º 57´ 35,42´´ S","65º 37´ 38,86´´ O",Coronel Pringles,"- Latitud: 32º 57´ 35,42´´ - Longitud: 65º 37´ 38, 86´´ - Dept o.: Prin gles - Superficie 40, 0 ha - Bosq ue Nativo 3 3 % - Arbus tal/Matorra l 33 % - Pastizal % - SNMF : 1 Heli copteros c/helibalde , y PROV: BB.VV. La Toma, Naschel, Renca, Br i Fo r Sa n Luís S olidario y B B. P L San Luís"
3/11/2022,Entrada del Talita en el Inserto,San Luis,1/11/2022,Controlado,32º 8´ 4´´ S,65º 24´ 53´´ O,Ayacucho,- Latitud: 32º 8´ 4´´ - Longitud: 65º 24´ 53´´ - Depto.: Ayacucho - Bosque Nativo 34 % - Arbustal/Matorral 33 % - Pastizal 33 % - BBVV Quines
4/11/2022,Entrada del Talita en el Inserto,San Luis,1/11/2022,Controlado,32º 13´ 40´´ S,"65º 41´ 4,67´´ O",Junín,"- Latitud : 32º 13´ 40´´ - Longit ud: 65º 41´ 4,67 ´´ - Dep 34 % - A rbustal/Mator ral 33 % - Pastiz al 33 % - BBVV"
7/11/2022,Entrada del Talita en el Inserto,San Luis,1/11/2022,Extinguido (06/11/2022),32º 13´ 40´´ S,"65º 41´ 4,67´´ O",Junín,"- Latitud: 32º 13´ 40 ´´ - Longitud : 65º 41´ 4,67´´ - Dep to.: Junin - Bosqu e Nat 34 % - Ar bustal/Mat orral 33 % - Pastizal 3 3 % - BBVV Quines"
8/11/2022,Mina Los Condores,San Luis,8/11/2022,Contenido,"32º 34´ 29,3´´ S","65º 19´ 4,5´´ O",Chacabuco,"- Latitud: 32º 34´ 29,3´´ - Lon gitud: 65 º 19´ 4,5 ´´ - Dep to.: Chacabu co - Arbustal/Matorral 50 % - Past izal 50 % - BB.V V. Conc arán"
9/11/2022,Mina Los Condores,San Luis,8/11/2022,Extinguido (8/11/2022),"32º 34´ 29,3´´ S","65º 19´ 4,5´´ O",Chacabuco,"- Latitud: 32º 34´ 29,3´´ - Lon gitud: 65 º 19´ 4,5 ´´ - Depto.: Chacabuco - S uperficie 1,0 ha - Arbus tal/M atorral 5 0 % - Pa stizal 50 % - BB.VV. Conc arán"
10/11/2022,Ruta 188 Km 650,San Luis,9/11/2022,Extinguido (10/11/2022),30º 8´ 55´´ S,"66º 26´ 26,8´´ O",Gobernador Dupuy,"- Latitud: 30º 8´ 5 5´´ - Lon gitud: 66º 26´ 26,8´´ - Depto .: Gobernado r Du puy - Arbustal/Matorral 50 % - P astizal 50 %"
10/11/2022,Cerro El Lince,San Luis,8/11/2022,Controlado,"33º 25´ 13,1´´ S","66º 17´ 45,2´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 25´ 13,1´´ - Longit ud: 6 6º 17´ 45, 2´´ - Pto s. de Refere ncia : Ruta 3 pasando AU Serr anías Pu ntanas - D epto.: Jua n Martin de Pueyrre don - Superficie 1,0 ha - Arbust al/Mato rral 50 % - Pa stizal 50 % - Bri For San Luis Solidario, BB.VV. Capital, DC Ca pita l, BB. PL San Luis (Cuarteles 4 y 5 )"
10/11/2022,El Debarrancado,San Luis,9/11/2022,Extinguido (10/11/2022),"34º 46´ 55,6´´ S","65º 40´ 59,2´´ O",Gobernador Dupuy,"- Latitud: 34º 46´ 55,6´´ - Longit ud: 6 5º 40´ 59, 2´´ - De pto.: Gobern ador Dupuy Arbustal/Matorral 50 % - P astizal 50 %"
10/11/2022,Barrio Union,San Luis,9/11/2022,Controlado,"33º 25´ 13,1´´ S","66º 17´ 45,2´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 25´ 13,1´´ - Longitu d: 6 6º 17´ 45, 2´´ - Pto s. de Refere ncia : Por Ru 146 Km 149 - De pto.: Jua n Marti n de Pueyrred on - BB .VV. Capital"
10/11/2022,Ruta 33 y Circunvalacion,San Luis,9/11/2022,Controlado,,,General Pedernera,- Depto.: Genera l Pedern era - A rbus tal/Matorr al 50 % - Pastizal 50 % - BB.VV. Villa Mercedes
11/11/2022,Valle Pancanta,San Luis,11/11/2022,Extinguido (11/11/2022),32º 54´ 28´´ S,66º 4´ 39´´ O,Coronel Pringles,- Latitud: 32º 54´ 28´´ - Longitud: 66 º 4´ 39´´ - D epto.: C oronel Prin gles - Arbustal/Matorral 50 % - Pastizal 50 %
11/11/2022,Estancia El Lucho,San Luis,10/11/2022,Controlado,"34º 46´ 3,8´´ S","65º 21´ 32,6´´ O",Gobernador Dupuy,"- Latitud: 34º 46´ 3,8´´ - Longitud : 65 º 2 1´ 32,6´ ´ - Dept o.: Goberna dor Dupuy Arbustal/Matorral 50 % - Pastizal 50 % - BB.VV. Buena Esperanza"
11/11/2022,Cerro El Lince,San Luis,8/11/2022,Controlado,"33º 25´ 13,1´´ S","66º 17´ 45,2´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 25´ 13,1´´ - Longitu d: 6 6º 17´ 45,2 ´´ - Pto s. de Refere ncia : Ruta pasando AU Serr anías Puntanas - D ept o.: Juan Martin de Pueyrred on - Superficie 1,0 ha - Arbustal/Mator ral 50 % - Pas tizal 50 % - Bri For San Luis Solidario, BB.VV. Capital, DC Ca pita l, B B. PL S an Luis (Cuarteles 4 y 5 )"
11/11/2022,Barrio Union,San Luis,9/11/2022,Extinguido (10/11/2022),"33º 25´ 13,1´´ S","66º 17´ 45,2´´ O",Juan Martín de Pueyrredón,- Ptos. de Refere ncia: Por Ruta 1 46 Km 149 - D epto.: Juan Martin de Pueyrredon - BB. VV. Capital
11/11/2022,Ruta 33 y Circunvalacion,San Luis,9/11/2022,Extinguido (10/11/2022),,,General Pedernera,- Depto.: General Pedernera - Ar bus tal /Matorra l 50 % - Pastizal 50 % - BB.V Villa Mercedes
17/11/2022,Chuqui Corral y AU Los Puquios,San Luis,16/11/2022,Activo,"33º 16´ 18,9´´ S","66º 12´ 38,9´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 16´ 18,9´´ - Long itud: 66 º 12´ 38 ,9´´ - De pto.: Juan Mar tin de Pueyrredon - Bos que Nativo 3 3 % - Ar bustal/M atorral 33 % - Pastizal 34 % - BB.VV. El Vo lcán , BB. PL Sa n Luis ( Cuartel 4 )"
18/11/2022,Chuqui Corral y AU Los Puquios,San Luis,16/11/2022,Activo,"33º 16´ 18,9´´ S","66º 12´ 38,9´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 16´ 18,9´´ - Lon gitud: 6 6º 12´ 38 ,9´´ - De pto.: Juan Ma rtin de Pueyrredon - Bos que Nativo 33 % - A rbustal/M atorral 33 % - Past iza l 34 % BB.VV. El Vo lcán , BB. PL Sa n Luis ( Cuartel 4 )"
22/11/2022,Entre Saladillo y Los Membrillos,San Luis,19/11/2022,Extinguido (19/11/2022),"33º 2´ 40,7´´ S","65º 39´ 15,3´´ O",Coronel Pringles,"- Latitud: 33º 2´ 40,7´´ - Longitud: 65º 39´ 15,3´´ - Depto.: Coronel Pringles - Superficie 10,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 %"
22/11/2022,Cuchi Corral y AU Los Puquios,San Luis,16/11/2022,Extinguido (17/11/2022),"33º 16´ 18,9´´ S","66º 12´ 38,9´´ O",Juan Martín de Pueyrredón,"- Latitud: 33º 16´ 18,9´´ - Longitud: 6 6 º 12´ 38 ,9´´ - Depto.: Juan Pueyrredon - Bosque Na ti vo 33 % - A rbustal/M ato rr al 33 % - Pa BB.VV. El Vo lcán, BB. P  L San Luis ( Cuartel 4 )"
22/11/2022,Paraje Los Molles (Escuela La Totora),San Luis,16/11/2022,Extinguido (19/11/2022),"32º 39´ 19,7´´ S","65º 50´ 44,2´´ O",Libertador General San Martín,"- Latitud: 32º 39´ 19,7´´ - Longitud: 6 5 º 50´ 44 ,2´´ - Depto.: San Nativo 33 % - Bosque Im p lantado 33  % - Pasti zal 3 4 % - BB .VV. PL San Luis ( Cuartel 6) y Bri For Sa n Luis Soli dari o"
5/12/2022,Sierras de Lujan,San Luis,3/12/2022,Contenido,"32º 31´ 39,6´´ S","66º 9´ 11,9´´ O",Ayacucho,"- Latitud: 32º 31´ 39,6´´ - Longitud: 66º 9´ 11,9´´ - Ptos. de Referencia: Por Ruta 146, acceso a la altura de Km 276 - Depto.: Ayacucho - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. de Lujan"
5/12/2022,Campo La Dorotea,San Luis,4/12/2022,Controlado,"35º 36´ 5,1´´ S","65º 54´ 46,5´´ O",Gobernador Dupuy,"- Latitud: 35º 36´ 5,1´´ - Longitud: 65º 54 ´ 46,5´ ´ - Ptos. d e Referencia: 10 K oeste del incendio Est ancia La Estrella - Depto. : Gobern ador Dupuy - B osqu Nativo 33 % - Arb ustal /Matorral 33 % - P astizal 34 % - B B.VV. de Unió n"
5/12/2022,Estancia La Estrella,San Luis,4/12/2022,Controlado,35º 12´ 9´´ S,"65º 56´ 32,9´´ O",Gobernador Dupuy,"- Latitud: 35º 12´ 9´´ - Longitud: 65º 56´ 32,9´´ - Ptos. de Referencia: P or Ru al sur de Unión - Dept o.: Gobernador Du puy - B osque N ativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BBVV de Unión"
5/12/2022,Estancia Valle Hermoso,San Luis,4/12/2022,Controlado,"35º 9´ 28,9´´ S","65º 56´ 9,7´´ O",Gobernador Dupuy,"- Latitud: 35º 9´ 2 8,9´´ - Longitud: 65º 56 ´ 9,7´´ - Ptos. d e Referencia: A l fina la Ruta 3, 70 Km al su r de Unión - Depto .: Gobe rnador D upuy - Bosque Nati % - Arbustal/Mato rral 33 % - Pastizal 34 % - BB VV de U nión"
6/12/2022,Sierras de Lujan,San Luis,3/12/2022,Extinguido (5/12/2022),"32º 31´ 39,6´´ S","66º 9´ 11,9´´ O",Ayacucho,"- Latitud: 32º 31´ 39,6´´ - Longitud: 66º 9´ 11,9´´ - Ptos. de Ref erencia: Por Ruta 146, acceso a la a ltura d e Km 276 - Depto.: Aya cucho - Bosqu e Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. de Lujan"
6/12/2022,Estancia Valle Hermoso,San Luis,4/12/2022,Controlado,"35º 9´ 28,9´´ S","65º 56´ 9,7´´ O",Gobernador Dupuy,"- Latitud: 35º 9´ 2 8,9´´ - Longitud: 6 5º 56´ 9,7´´ - Ptos. de Refe rencia: Al fin al de la Ruta 3, 70 Km al sur d e Unión - D epto.: Gobe rnador Dupuy - Bosque Nat ivo 33 % - Arbustal/M atorral 33 % - Past izal 34 % - BBVV de Unió n"
6/12/2022,Estancia La Estrella,San Luis,4/12/2022,Controlado,35º 12´ 9´´ S,"65º 56´ 32,9´´ O",Gobernador Dupuy,"- Latitud: 35º 12´ 9´´ - L ongitud: 65º 56´ 32,9´´ - Ptos. de Refe rencia: Por R uta 3 al sur de Unión - Depto.: Gobernado r Dupuy - B osque Nativo 3 3 % - Arbustal/Matorral 33 % - Pastizal 34 % - BBVV d e Unión"
6/12/2022,Campo La Dorotea,San Luis,4/12/2022,Extinguido (5/12/2022),"35º 36´ 5,1´´ S","65º 54´ 46,5´´ O",Gobernador Dupuy,"- Latitud: 35º 36´ 5,1´´ - Longitud: 6 5º 54´ 46,5´´ - Ptos. de Ref erencia: 10 K m al oeste del incendio Estan cia La Estre lla - Depto.: Gobernador D upuy - Bosq ue Nativo 33 % - Arb ustal/M atorral 33 % - Pastizal 3 4 % - BB.VV. de Unión"
6/12/2022,"Paraje Las Chilcas, Ruta 42",San Luis,5/12/2022,Activo,"32º 27´ 32,4´´ S","65º 22´ 29,3´´ O",Junín,"- Latitud: 32º 27´ 32,4´´ - Longitud: 65º 22´ 29,3´´ - Depto.: Junin - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV de Santa Rosa de Conlara, Los Molles, Merlo, Tilisarao, Conacarán y BB. PL San Luis (Cuartel N°3)."
7/12/2022,Estancia La Estrella,San Luis,4/12/2022,Controlado,35º 12´ 9´´ S,"65º 56´ 32,9´´ O",Gobernador Dupuy,"- Latitud: 35º 12´ 9´´ - Longitud: 65º 56´ 32,9´´ - Ptos. de Referencia: Por Ruta 3, al sur de Unión - Depto.: Gobernador Dupuy - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BBVV de Unión"
7/12/2022,Estancia Valle Hermoso,San Luis,4/12/2022,Controlado,"35º 9´ 28,9´´ S","65º 56´ 9,7´´ O",Gobernador Dupuy,"- Latitud: 35º 9´ 2 8,9´´ - Longitud: 65º 56´ 9,7´ ´ - Ptos. de Refe rencia: Al f inal d la Ruta 3, 70 Km al sur de Unión - De pto.: Gob ernador Dupuy - Bosque N ativo % - Arbustal/Mato rral 33 % - Pastizal 34 % - B BVV de U nión"
7/12/2022,"Paraje Las Chilcas, Ruta 42",San Luis,5/12/2022,Activo,"32º 27´ 32,4´´ S","65º 22´ 29,3´´ O",Junín,"- Latitud: 32º 27´ 32,4´´ - Longitud: 65º 22´ 29,3´´ - D epto.: Ju nin - B 33 % - Arbust al/Matorral 33 % - Pas tiza l 34 % - BB .V V de San ta Ros Conlara, Los Molles, Me rlo, Tilisara o, C ona carán y B B. PL Sa n Luis ("
12/12/2022,Estancia Valle Hermoso,San Luis,4/12/2022,Extinguido (10/12/2022),"35º 9´ 28,9´´ S","65º 56´ 9,7´´ O",Gobernador Dupuy,"- Latitud: 35º 9´ 28 ,9´´ - Longitud: 6 5º 5 6´ 9 ,7´´ - P t os. de Re ferencia: Al la Ruta 3, 70 Km a l sur de Unión - D ept o.: G obern a dor Dupu y - Bosque 33 % - Arbust al/Ma torral 33 % - Pas tiza l 34 % - BB  VV de Un ión"
12/12/2022,Sierras de Lujan,San Luis,6/12/2022,Extinguido (5/12/2022),"32º 31´ 41,7´´ S",66º 9´ 16´´ O,Ayacucho,"- Latitud: 32º 31´ 41,7´´ - Longitud: 66º 9´ 16´´ - Ptos. de Referencia: Por Ruta 146, Km 277 - Depto.: Ayacucho - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BBVV de Luján"
12/12/2022,Estancia La Estrella,San Luis,4/12/2022,Extinguido (6/12/2022),35º 12´ 9´´ S,"65º 56´ 32,9´´ O",Gobernador Dupuy,"- Latitud: 35º 12´ 9´´ - Longitud: 65º 56´ 32,9´´ - Ptos. de Referencia: Por Ruta 3, al sur de Unión - Depto.: Gobernador Dupuy - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BBVV de Unión"
12/12/2022,Estancia La Montañesa,San Luis,6/12/2022,Extinguido (11/12/2022),35º 12´ 9´´ S,"65º 53´ 2,9´´ O",Gobernador Dupuy,"- Latitud: 35º 12´ 9 ´´ - Longitud: 65º 53´ 2,9 ´´ - Pto s . de Refe rencia: Al F Ruta 3 - Dept o.: G obernador Dupuy - B osqu e Nati v o 33 % - Arbustal/Ma % - Pastizal 3 4 % - BB.VV. de Unió n"
12/12/2022,"Paraje Las Chilcas, Ruta 42",San Luis,5/12/2022,Extinguido (7/12/2022),"32º 27´ 32,4´´ S","65º 22´ 29,3´´ O",Junín,"- Latitud: 32º 27´ 3 2,4´´ - Longitud: 65º 22´ 29,3´´ - Depto.: J unin - Bosq Nativo 33 % - Arbu stal/Matorral 33 % - Past izal 34  % - BB.V V de Santa Conlara, Los Molle s, Merlo, Tilisara o, C ona carán y  BB. PL S an Luis (Cu N°3)."
15/12/2022,Pozo del Tala,San Luis,15/12/2022,Guardia de cenizas,"32º 36´ 1,6´´ S","66º 17´ 59,1´´ O",Belgrano,"Latitud: 32º 36´ 1,6´´ - Longitud: 66º 17´ 59,1´´ - Depto.: Doctor Manuel Belgrano - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - Bri For San Luis Solidario"
15/12/2022,Estancia Las Lomas,San Luis,15/12/2022,Activo,32º 34´ 38´´ S,"65º 46´ 46,4´´ O",Libertador General San Martín,"Latitud: 32º 34´ 38´´ - Longitud: 65º 46´ 46,4´´ - Depto.: San Martin - Bosque LOMAS Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. La Toma"
16/12/2022,Pozo del Tala,San Luis,15/12/2022,Guardia de cenizas,"32º 36´ 1,6´´ S","66º 17´ 59,1´´ O",Belgrano,"Latitud: 32º 36´ 1,6´´ - Longitud: 66º 17´ 59,1´´ - Depto.: Belgrano - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - Bri For San Luis Solidario"
16/12/2022,Estancia Las Lomas,San Luis,15/12/2022,Activo,32º 34´ 38´´ S,"65º 46´ 46,4´´ O",Libertador General San Martín,"Latitud: 32º 34´ 38´´ - Longitud: 65º 46´ 46,4´´ - Depto.: Libertador General San LOMAS Martin - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. La Toma"
19/12/2022,Estancia Las Lomas,San Luis,15/12/2022,Extinguido (17/12/2022),32º 34´ 38´´ S,"65º 46´ 46,4´´ O",Libertador General San Martín,"- Latitud: 32º 34´ 38´´ - Long itud: 65º 46´ 46,4 ´´ - De pto.: Lib ertador Gen er Martin - Bosque Nativ o 33 % - Arb usta l/Matorr al 33 % - Pasti zal 34 % - B B. La Toma"
19/12/2022,Ingreso Dique Potrero de los Funes,San Luis,17/12/2022,Extinguido (18/12/2022),"34º 14´ 4,1´´ S",66º 13´ 54´´ O,Juan Martín de Pueyrredón,"- Latitud: 34º 14´ 4,1´ ´ - Lon gitud: 66º 13´ 54´´ - Dept o.: Jua n Martin de Pueyrredon - Bos que Nativo 33 % - A rbustal/M atorra l 33 % - Pastizal 34 %"
19/12/2022,Pozo del Tala,San Luis,15/12/2022,Extinguido (16/12/2022),"32º 36´ 1,6´´ S","66º 17´ 59,1´´ O",Belgrano,"- Latitud: 32º 36´ 1,6´´ - Longi tud: 66º 17´ 59, 1´´ - Depto. : Belgrano - Bosque Nativo 33 % - Arb ustal/Matorra l 33 % - Pastiza l 34 % - Br i For San Lu is Solidar"
22/12/2022,Estancia Compañía de Hacienda,San Luis,21/12/2022,Extinguido (22/12/2022),"34º 28´ 55,9´´ S","65º 38´ 8,4´´ O",Gobernador Dupuy,"- Latitud: 34º 28´ 55,9´´ - Longitud: 65º 38´ 8,4´´ - Ptos. de Referencia: Ruta 27, frente a a la Ea. Gloria de Dios, camino a la Difunta del Durazno. - Depto.: Gobernador Dupuy"
22/12/2022,Estancia La Luisa,San Luis,21/12/2022,Activo,34º 41´ 26´´ S,65º 34´ 19´´ O,Gobernador Dupuy,- Latitud: 34º 41´ 26´´ - Longit ud: 65º 34´ 19´´ - Depto.: Go bernador Bosque Nativo 33 % - Arbusta l/Matorr al 33 % - Pastizal 34 %
26/12/2022,"Los Pocitos, Ruta 47 y 3",San Luis,22/12/2022,Activo,35º 37´ 9´´ S,65º 25´ 22´´ O,Gobernador Dupuy,"- Latitud: 35º 37´ 9´´ - Longitu d: 65º 25´ 22´´ - Ptos. de Referencia: Po r Ruta 3 40 Km de Unión - Depto.: Go bernador Dupuy - Superfic ie 24.600,0 ha - Bosqu Nativo 33 % - Arb ustal/Matorr al 33 % - Pastiza l 34 % - BB.VV. Unión, Batavia, Buena Esperanza y Justo Da ract"
26/12/2022,Estancia La Luisa,San Luis,21/12/2022,Extinguido (22/12/2022),34º 41´ 26´´ S,65º 34´ 19´´ O,Gobernador Dupuy,- Latitud: 34º 41´ 26´´ - Longi tud: 65º 3 4´ 19´´ - Depto.: Gobernador D upuy - Bosque Nativo 33 % - Arbust al/Matorral 33 % - Pastizal 34 % - BB.VV . Batavia
26/12/2022,Estancia Compañía de Hacienda,San Luis,21/12/2022,Extinguido (22/12/2022),"34º 28´ 55,9´´ S","65º 38´ 8,4´´ O",Gobernador Dupuy,"- Latitud: 34º 28´ 55,9´´ - Lon gitud: 65º 38´ 8,4 ´´ - Ptos. de Referencia : Ruta 2 frente a a la Ea. G loria de Dio s, camino a la Di funta del Durazno. - De pto.: Gobernador Dupu y - Bosque Nativo 33 % - Ar bustal/Ma torral 33 % - P astizal 3 % - BB.VV. Batav ia"
27/12/2022,"Los Pocitos, Ruta 47 y 3",San Luis,22/12/2022,Activo,35º 37´ 9´´ S,65º 25´ 22´´ O,Gobernador Dupuy,"Latitud: 35º 37´ 9´´ - Longitud: 65º 25´ 22´´ - Ptos. de Referencia: Por Ruta 3, a RUTA 47 Y 3 40 Km de Unión - Depto.: Gobernador Dupuy - Superficie 24.600,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. Unión, Batavia, Buena Esperanza y Justo Daract CARMEN VIEJA TIERRA DEL 30/11/2022 Contenido - Latitud: 54º 26´ 51´´ - Longitud: 67º 50´ 28´´ - Ptos. de Referencia: Reserva FUEGO Corazón de la Isla - Depto.: Tolhuin - Superficie 9.060,0 ha - Bosque Nativo 90 % - Arbustal/Matorral 5 % - Pastizal 3 % - Vegetación Otros 2 % - Pers. desplegado en terreno: 86 combatientes, pers. operativo, logístico y técnico en COE: 26, pers. en Aeródromo: 11. Total: 123 personas. Medios aéreos: 1 Bell 412 y 1 Bell 407 (SNMF), 2 AT 802 (Provincia), móviles, maq pesada."
28/12/2022,"Los Pocitos, Ruta 47 y 3",San Luis,22/12/2022,Activo,35º 37´ 9´´ S,65º 25´ 22´´ O,Gobernador Dupuy,"Latitud: 35º 37´ 9´´ - Longitud: 65º 25´ 22´´ - Ptos. de Referencia: Por Ruta 3, a RUTA 47 Y 3 40 Km de Unión - Depto.: Gobernador Dupuy - Superficie 24.600,0 ha - Bosque Nativo 33 % - Arbustal/Matorral 33 % - Pastizal 34 % - BB.VV. Unión, Batavia, Buena Esperanza y Justo Daract CARMEN VIEJA TIERRA DEL 30/11/2022 Contenido - Latitud: 54º 26´ 51´´ - Longitud: 67º 50´ 28´´ - Ptos. de Referencia: Reserva FUEGO Corazón de la Isla - Depto.: Tolhuin - Superficie 9.060,0 ha - Bosque Nativo 90 % - Arbustal/Matorral 5 % - Pastizal 3 % - Vegetación Otros 2 % - Pers. desplegado en terreno: 89 combatientes, pers. operativo, logístico y técnico en COE: 26, pers. en Aeródromo: 12. Total: 127 personas. Medios aéreos: 1 Bell 412 y 1 Bell 407 (SNMF), 2 AT 802 (Provincia), móviles, maq pesada. "
29/12/2022,"Los Pocitos, Ruta 47 y 3",San Luis,22/12/2022,Contenido,35º 37´ 9´´ S,65º 25´ 22´´ O,Gobernador Dupuy,"- Latitud: 35 º 37´ 9´´ - Lon gitud: 65º 25 ´ 22´´ - P tos. de Re ferencia: Por R uta 3, a 40 Km de U nión - Depto.: Gobernador Dupuy - Superficie 38.588,0 ha - B osque Nativo 33 % - Arb ustal/Ma torral 33 % - Pastizal 34 % - BB .VV. Unión, Bu ena Esperanza, Justo Daract, La Toma, El Fortín y Bri For San Luis Solidario"
